Title,Price,Location,Rooms,Area,Floor
Отдельный дом · 5 комнат · 260 м² · 20 сот.,42 500 000〒,Кетебай би 3 — проспект Тәуелсіздік,5,260.0,1
Отдельный дом · 8 комнат · 209 м² · 8 сот.,27 000 000〒,"Туран р-н, Кендірлі 69",8,209.0,1
Отдельный дом · 3 комнаты · 48.1 м² · 4 сот.,15 000 000〒,"Турксибский р-н, мкр Алтай-1 байрон 78 — Аэропорта",3,48.1,1
Отдельный дом · 4 комнаты · 360 м² · 15 сот.,280 000 000〒,"Бостандыкский р-н, мкр Нурлытау (Энергетик)",4,360.0,1
Отдельный дом · 4 комнаты · 110 м² · 10 сот.,31 000 000〒,"Гаухар тас 30 — Кентауская трасса, дача 11улица (Оралман)",4,110.0,1
Отдельный дом · 7 комнат · 300 м² · 8 сот.,100 000 000〒,"Абайский р-н, мкр Ынтымак , Жоласар 19",7,300.0,1
4-комнатный дом · 183.21 м²,от 113 590 200〒,Алатуская трасса п. Туздыбастау,0,183.21,1
Отдельный дом · 4 комнаты · 103 м² · 7 сот.,13 500 000〒,Сатпаева24,4,103.0,1
Отдельный дом · 3 комнаты · 125 м² · 5 сот.,54 000 000〒,"мкр Жана Орда, Преображенская — Согласия и Кен Дала",3,125.0,1
Отдельный дом · 3 комнаты · 120 м² · 16 сот.,35 000 000〒,Майколь,3,120.0,1
Отдельный дом · 6 комнат · 436 м² · 15 сот.,42 500 000〒,5-квартал 22 км — Магазин Шагала,6,436.0,1
Часть дома · 3 комнаты · 72.6 м² · 6 сот.,26 500 000〒,"Алматы р-н, Экибастуз 18",3,72.6,1
Отдельный дом · 8 комнат · 170 м² · 4 сот.,50 000 000〒,"Алатауский р-н, Нурпеисова 13/3 — Ташкентская-Петрова",8,170.0,1
Отдельный дом · 5 комнат · 180 м² · 8 сот.,37 000 000〒,Шокай 51 — Сапарбаев Шокай,5,180.0,1
Отдельный дом · 3 комнаты · 75 м² · 15 сот.,13 500 000〒,Асыл Арық,3,75.0,1
Часть дома · 3 комнаты · 56 м² · 2.91 сот.,30 000 000〒,"Жетысуский р-н, Борзова 69 — Борзова крылова",3,56.0,1
Отдельный дом · 4 комнаты · 280 м² · 14 сот.,150 000 000〒,Ладушкина 49а,4,280.0,1
Отдельный дом · 5 комнат · 185 м² · 6 сот.,83 000 000〒,"Наурызбайский р-н, Жиренколь 13",5,185.0,1
Отдельный дом · 2 комнаты · 60 м² · 7 сот.,15 000 000〒,НагымбекаНурмухаммедова 11,2,60.0,1
Отдельный дом · 4 комнаты · 86.4 м² · 13 сот.,28 500 000〒,Л. Беды 74,4,86.4,1
Отдельный дом · 5 комнат · 119.7 м² · 8.8 сот.,150 000 000〒,"Медеуский р-н, мкр Кенсай, Зеленстрой 59",5,119.7,1
Отдельный дом · 3 комнаты · 98.3 м² · 11 сот.,25 000 000〒,Мира 17,3,98.3,1
Отдельный дом · 7 комнат · 100 м² · 10 сот.,14 000 000〒,1 жоломановка 52 — Убинская,7,100.0,1
Отдельный дом · 6 комнат · 180 м² · 8 сот.,60 000 000〒,Тауелсыздык,6,180.0,1
Отдельный дом · 8 комнат · 450 м² · 3 сот.,130 000 000〒,"мкр ""Шыгыс 2"", Мкр ""Шыгыс 2"" 336/2",8,450.0,1
Отдельный дом · 5 комнат · 120 м² · 10 сот.,65 000 000〒,"Алатауский р-н, мкр Дархан",5,120.0,1
Отдельный дом · 5 комнат · 180 м² · 10 сот.,80 000 000〒,"Улица,Д. Нурпеисовой — 20 школа",5,180.0,1
Отдельный дом · 5 комнат · 288 м² · 15 сот.,85 000 000〒,"мкр Атырау, Куби куспанова 3",5,288.0,1
Отдельный дом · 4 комнаты · 110 м² · 9 сот.,30 000 000〒,Смагулова 13,4,110.0,1
Отдельный дом · 5 комнат · 370 м² · 16 сот.,105 000 000〒,Мкр Самал-3 6,5,370.0,1
Отдельный дом · 7 комнат · 500 м² · 20 сот.,160 000 000〒,"Северо-западный, 59 квартал — Первая улица за Назарбаевской школой",7,500.0,1
Отдельный дом · 2 комнаты · 60 м² · 5 сот.,18 000 000〒,Мохнатка,2,60.0,1
Отдельный дом · 5 комнат · 250 м² · 9 сот.,95 000 000〒,"мкр Самал, Каримова 5",5,250.0,1
Отдельный дом · 4 комнаты · 73 м² · 7.2 сот.,45 000 000〒,Суюнбая 130 — Суюнбая новая Абая,4,73.0,1
Отдельный дом · 5 комнат · 342 м² · 6.5 сот.,312 000 000〒,"Бостандыкский р-н, мкр Ерменсай, Тастемир 8",5,342.0,1
Отдельный дом · 5 комнат · 267 м² · 10 сот.,135 000 000〒,"Наурызбайский р-н, мкр Шугыла 84 — Ул.Таргап",5,267.0,1
Отдельный дом · 5 комнат · 185 м² · 6 сот.,43 500 000〒,Преображенская 55/3 — ул Кендала,5,185.0,1
Отдельный дом · 3 комнаты · 100 м² · 6 сот.,12 500 000〒,Мокаренко 3 б — 2 школа,3,100.0,1
Отдельный дом · 5 комнат · 240 м² · 10 сот.,82 000 000〒,"Абайский р-н, мкр Самал-2 — Акдала",5,240.0,1
Отдельный дом · 10 комнат · 526 м² · 10 сот.,280 000 000〒,"Бостандыкский р-н, мкр Ерменсай",10,526.0,1
Отдельный дом · 8 комнат · 380 м² · 12 сот.,90 000 000〒,4 квартал 411 — 14 километр,8,380.0,1
Отдельный дом · 5 комнат · 300 м² · 10 сот.,13 000 000〒,Нұр Отау — Коммунизм,5,300.0,1
Часть дома · 3 комнаты · 70 м² · 4 сот.,23 000 000〒,Амралина 24 -3 — Амралина Пушкина,3,70.0,1
Отдельный дом · 6 комнат · 300 м² · 16 сот.,185 000 000〒,"мкр. Зачаганск пгт, Зачаганск, ул 152 стрелковая бригада 19",6,300.0,1
Отдельный дом · 4 комнаты · 100 м² · 15 сот.,27 000 000〒,"Ахмирово, Мерей 139",4,100.0,1
Отдельный дом · 6 комнат · 160 м² · 8 сот.,40 000 000〒,"Абайский р-н, мкр Акниет 67 — Сардар",6,160.0,1
Часть дома · 3 комнаты · 50 м² · 4 сот.,1 300 000〒,Тубек 1 — С. Ушбиик,3,50.0,1
Отдельный дом · 3 комнаты · 60.9 м² · 6 сот.,15 000 000〒,Жолбарыс би,3,60.9,1
Отдельный дом · 6 комнат · 350 м² · 9 сот.,135 000 000〒,"Наурызбайский р-н, Тастыбулак мкр 11 — Аксайская",6,350.0,1
Отдельный дом · 4 комнаты · 140 м² · 25 сот.,15 500 000〒,Ул.Пролетарская 33а — Школьная,4,140.0,1
Отдельный дом · 10 комнат · 330 м² · 10 сот.,110 000 000〒,проспект Астана 9,10,330.0,1
Часть дома · 4 комнаты · 72 м² · 3.55 сот.,35 000 000〒,"Алмалинский р-н, мкр Тастак-2",4,72.0,1
Отдельный дом · 5 комнат · 120 м² · 8 сот.,25 500 000〒,"мкр Атырау, Досымова 44 — Восле (Алив Мост) и (Зерде).)",5,120.0,1
Отдельный дом · 5 комнат · 110 м² · 6 сот.,22 000 000〒,"Казыбек би р-н, мкр Новый Город, Громовой 6",5,110.0,1
Отдельный дом · 6 комнат · 100 м² · 2.5 сот.,40 000 000〒,"Леонида беды 81 — Баймагамбетова,элеваторная",6,100.0,1
Отдельный дом · 4 комнаты · 100 м² · 12 сот.,50 000 000〒,Жумабаева 34,4,100.0,1
Отдельный дом · 4 комнаты · 75 м² · 11 сот.,17 000 000〒,"Абайский р-н, Балдаурен 3 б",4,75.0,1
Отдельный дом · 4 комнаты · 90 м² · 8.7 сот.,26 500 000〒,Весенняя 18/2,4,90.0,1
Отдельный дом · 3 комнаты · 82 м² · 7.3 сот.,57 500 000〒,"Наурызбайский р-н, мкр Калкаман-2, Смайылова 31",3,82.0,1
Отдельный дом · 6 комнат · 100 м² · 2.5 сот.,40 000 000〒,"Леонида беды 81 — Баймагамбетова,элеваторная",6,100.0,1
Отдельный дом · 4 комнаты · 100 м² · 12 сот.,50 000 000〒,Жумабаева 34,4,100.0,1
Отдельный дом · 4 комнаты · 75 м² · 11 сот.,17 000 000〒,"Абайский р-н, Балдаурен 3 б",4,75.0,1
Отдельный дом · 4 комнаты · 90 м² · 8.7 сот.,26 500 000〒,Весенняя 18/2,4,90.0,1
Отдельный дом · 3 комнаты · 82 м² · 7.3 сот.,57 500 000〒,"Наурызбайский р-н, мкр Калкаман-2, Смайылова 31",3,82.0,1
Отдельный дом · 7 комнат · 240.7 м² · 5.91 сот.,78 500 000〒,"Наурызбайский р-н, мкр Карагайлы 43",7,240.7,1
Отдельный дом · 7 комнат · 285 м² · 4.5 сот.,150 000 000〒,Чехова — Чехова /Дощанова,7,285.0,1
Отдельный дом · 4 комнаты · 275 м² · 5.59 сот.,60 300 000〒,"Наурызбайский р-н, мкр Акжар, ул. Жауказын 23а",4,275.0,1
Отдельный дом · 7 комнат · 220 м² · 10 сот.,25 000 000〒,Западный район,7,220.0,1
Отдельный дом · 7 комнат · 320 м² · 5 сот.,270 000 000〒,"Бостандыкский р-н, Талды 25",7,320.0,1
Отдельный дом · 9 комнат · 467.5 м² · 13 сот.,220 100 000〒,Пальгова 20,9,467.5,1
Отдельный дом · 4 комнаты · 405 м² · 25 сот.,220 000 000〒,"Трасса Костанай - Заречное, 2-й километр",4,405.0,1
Отдельный дом · 5 комнат · 220 м² · 10 сот.,39 000 000〒,жилой массив Кызылжар 629,5,220.0,1
Отдельный дом · 6 комнат · 192 м² · 9 сот.,51 000 000〒,Первомайские пруды 94 — 6 линия,6,192.0,1
Отдельный дом · 5 комнат · 182 м² · 8.5 сот.,73 000 000〒,"Медеуский р-н, Сазановская 140а — Верненский рынок",5,182.0,1
Часть дома · 6 комнат · 156 м² · 10 сот.,43 000 000〒,Шурина 4/2 — Больница,6,156.0,1
Отдельный дом · 5 комнат · 240 м² · 10 сот.,32 800 000〒,Саяхат 19,5,240.0,1
Отдельный дом · 4 комнаты · 150 м² · 8.6 сот.,45 000 000〒,Габдол Сланова 63,4,150.0,1
Отдельный дом · 6 комнат · 154 м² · 3050 сот.,290 000 000〒,П. Шиен,6,154.0,1
Отдельный дом · 7 комнат · 160 м² · 20 сот.,33 000 000〒,Асылбекова,7,160.0,1
Отдельный дом · 7 комнат · 206 м² · 3.72 сот.,48 500 000〒,"пгт Балыкши, Бейбитшилик 5",7,206.0,1
Отдельный дом · 4 комнаты · 221 м² · 6 сот.,87 000 000〒,"Наурызбайский р-н, мкр Акжар, ПК Медео 67 — Егинсу - Усикова",4,221.0,1
Отдельный дом · 7 комнат · 471 м² · 18 сот.,168 000 000〒,"мкр Жилгородок, Едил 31 — Н.Ондасынова",7,471.0,1
Отдельный дом · 8 комнат · 455.7 м² · 13.7 сот.,148 000 000〒,"Медеуский р-н, мкр Аскартау, Курортная",8,455.7,1
Отдельный дом · 5 комнат · 200 м² · 4 сот.,45 000 000〒,Абылай хана 55 — Акниет,5,200.0,1
